year_a,year_b,id_a,id_b,sim,kind,headline_b
2016,2017,R61,R66,0.9667,MINOR+RENUMBERED,"The roboRIO, Driver Station software, and Wireless Bridge must be configured to correspond to"
2016,2017,R81,R86,0.9655,MINOR+RENUMBERED,“Stored” air pressure on the ROBOT must be no greater than 120 psi (~827 kPa). No stored air
2016,2017,R12,R12,0.9639,MINOR,The CAW cost of each non-KOP item must be calculated based on the unit fair market value for
2016,2017,R91,R96,0.9589,MINOR+RENUMBERED,The Driver Station software provided on the National Instruments website is the only application
2016,2017,R20,R28,0.9586,MINOR+RENUMBERED,Each set of BUMPERS (including any fasteners and/or structures that attach them to the
2016,2017,R95,R100,0.9577,MINOR+RENUMBERED,"Other than the system provided by the ARENA, no other form of wireless communications shall"
2016,2017,T12,I2,0.9551,MINOR+RENUMBERED,Get inspected before playing a Qualification/Playoff MATCH.
2016,2017,R6,R5,0.9533,MINOR+RENUMBERED,"Traction devices must not have surface features such as metal, sandpaper, hard plastic studs,"
2016,2017,T34,T12,0.9496,MINOR+RENUMBERED,"Once the LINEUP has been declared, it cannot be changed unless there is a TIMEOUT. If there"
2016,2017,G23,G12,0.9489,MINOR+RENUMBERED,"If an opponent’s down, back off."
2016,2017,T14,I3,0.9444,MINOR+RENUMBERED,Bring it all to Inspection.
2016,2017,T21,T5,0.9412,MINOR+RENUMBERED,"If an ALLIANCE wishes to call a TIMEOUT, the ALLIANCE CAPTAIN must submit their"
2016,2017,R41,R49,0.9394,MINOR+RENUMBERED,Any active electrical item that is not an actuator (specified in R32) or core Control System item
2016,2017,R74,R79,0.9375,MINOR+RENUMBERED,"To satisfy multiple constraints associated with safety, consistency, Inspection, and constructive"
2016,2017,R79,R84,0.9286,MINOR+RENUMBERED,Compressed air on the ROBOT must be provided by one and only one compressor. Compressor
2016,2017,R69,R74,0.9251,MINOR+RENUMBERED,"If a motor is controlled via the MXP, its power regulating device must be connected by one of the"
2016,2017,R56,R61,0.9244,MINOR+RENUMBERED,ROBOTS must be controlled via one (1) programmable National Instruments roboRIO (P/N:
2016,2017,R68,R73,0.9244,MINOR+RENUMBERED,"Every relay module (per R34-B), servo controller, and PWM motor controller shall be connected"
2016,2017,T16,I7,0.9231,MINOR+RENUMBERED,Document your costs.
2016,2017,R40,R48,0.9231,MINOR+RENUMBERED,"The PDP, associated wiring, and all circuit breakers must be easily visible for Inspection."
2016,2017,R60,R65,0.9218,MINOR+RENUMBERED,Communication between the ROBOT and the OPERATOR CONSOLE is restricted as follows:
2016,2017,T24,T8,0.9212,MINOR+RENUMBERED,I
2016,2017,R82,R87,0.9195,MINOR+RENUMBERED,“Working” air pressure on the ROBOT must be no greater than 60 psi (~413 kPa) and must be
2016,2017,G29,H2,0.9143,MINOR+RENUMBERED,Wireless devices not allowed.
2016,2017,T9,C10,0.9125,MINOR+RENUMBERED,Even BANNERS have standards.
2016,2017,R80,R85,0.9083,MINOR+RENUMBERED,"The compressor (permitted per R84) may be located off-board the ROBOT, however the"
2016,2017,R22,R23,0.9061,MINOR+RENUMBERED,"BUMPERS must be located entirely within the BUMPER ZONE, which is the volume contained"
2016,2017,R5,R4,0.905,MINOR+RENUMBERED,"The ROBOT weight must not exceed 120 lbs. When determining weight, the basic ROBOT"
2016,2017,R35,R43,0.9024,MINOR+RENUMBERED,"Non-electrical sources of energy used by the ROBOT, (i.e., stored at the start of a MATCH), shall"
2016,2017,R55,R60,0.8977,MINOR+RENUMBERED,"CUSTOM CIRCUITS shall not directly alter the power pathways between the ROBOT battery,"
2016,2017,R1,I1,0.8961,MINOR+RENUMBERED,The ROBOT must be built by the Team and to play this year’s game.
2016,2017,R65,R70,0.8955,MINOR+RENUMBERED,"ROBOTS must use at least one (1), but no more than two (2), diagnostic Robot Signal Lights"
2016,2017,R73,R78,0.892,MINOR+RENUMBERED,The CAN-bus must be connected to the roboRIO CAN port.
2016,2017,R31,R37,0.8858,MINOR+RENUMBERED,"The only legal source of electrical energy for the ROBOT during the competition, the ROBOT"
2016,2017,R52,R34,0.8828,MINOR+RENUMBERED,"With the exception of servos, fans, or motors integral to sensors of COTS computing devices"
2016,2017,T10,C11,0.878,MINOR+RENUMBERED,Keep your hands off your BANNER.
2016,2017,R36,R44,0.8742,MINOR+RENUMBERED,"The one (1) ROBOT battery, a single pair of Anderson Power Products (or APP) 2-pole SB type"
2016,2017,R43,R51,0.8731,MINOR+RENUMBERED,The Wireless Bridge power must be supplied directly by the 12V 2A output of a CTR Electronics
2016,2017,G10,G6,0.873,MINOR+RENUMBERED,"ROBOTS must be removed from the FIELD by hand (i.e. no enabling, power, etc.)."
2016,2017,R46,R54,0.8727,MINOR+RENUMBERED,The only circuit breakers permitted for use in the PDP are:
2016,2017,R29,R32,0.8725,MINOR+RENUMBERED,The only motors and actuators permitted on 2017 ROBOTS include the following:
2016,2017,G31,H5,0.871,MINOR+RENUMBERED,Identify yourself.
2016,2017,R17,R9,0.8696,MINOR+RENUMBERED,Lubricants may be used only to reduce friction within the ROBOT. Lubricants must not
2016,2017,R4,R2,0.866,MINOR+RENUMBERED,In the STARTING CONFIGURATION (the physical configuration in which a ROBOT starts a
2016,2017,R9,R7,0.8645,MINOR+RENUMBERED,"ROBOT parts shall not be made from hazardous materials, be unsafe, cause an unsafe condition,"
2016,2017,G22,G11,0.8584,MINOR+RENUMBERED,There’s a 5-count on pins.
2016,2017,R48,R56,0.8582,MINOR+RENUMBERED,Each branch circuit must be protected by one and only one circuit breaker on the PDP per Table
2016,2017,R63,R68,0.8537,MINOR+RENUMBERED,"No form of wireless communication shall be used to communicate to, from, or within the ROBOT,"
2016,2017,R8,R6,0.85,MINOR+RENUMBERED,Protrusions from the ROBOT and exposed surfaces on the ROBOT shall not pose hazards to the
2016,2017,R18,R21,0.8479,REWRITTEN+RENUMBERED,"At an Event, Teams may have access to a WITHHOLDING ALLOWANCE. The WITHHOLDING"
2016,2017,R78,R83,0.8442,REWRITTEN+RENUMBERED,"If pneumatic COMPONENTS are used, the following items are required as part of the pneumatic"
2016,2017,R72,R77,0.8431,REWRITTEN+RENUMBERED,The PDP CAN interface must be connected to the CAN-bus on the roboRIO (either directly or
2016,2017,R21,R29,0.8347,REWRITTEN+RENUMBERED,BUMPERS must be constructed as follows (see Figure 8-5):
2016,2017,G35,H1,0.8283,REWRITTEN+RENUMBERED,COACHES and other Teams: hands off the controls.
2016,2017,R44,R52,0.8283,REWRITTEN+RENUMBERED,The VRM supplying power to the Wireless Bridge per R51 must be connected to the designated
2016,2017,G8,G2,0.8235,REWRITTEN+RENUMBERED,Be prompt/safe when coming to and going from the FIELD.
2016,2017,G38,G27,0.8222,REWRITTEN+RENUMBERED,One-GEAR limit.
2016,2017,R38,R46,0.8219,REWRITTEN+RENUMBERED,"All wiring and electrical devices, including all Control System COMPONENTS, shall be electrically"
2016,2017,R10,R10,0.8077,REWRITTEN,The total cost of all items on the ROBOT shall not exceed $4000 USD. All costs are to be
2016,2017,R42,R50,0.8052,REWRITTEN+RENUMBERED,The roboRIO power input must be connected to the dedicated supply terminals on the PDP
2016,2017,T6,C1,0.7933,REWRITTEN+RENUMBERED,Be a good person.
2016,2017,T8,C3,0.788,REWRITTEN+RENUMBERED,Letting someone coerce you in to throwing a MATCH – also not cool.
2016,2017,R39,R47,0.7879,REWRITTEN+RENUMBERED,The 120A circuit breaker must be quickly and safely accessible from the exterior of the ROBOT.
2016,2017,T5,C6,0.785,REWRITTEN+RENUMBERED,Don’t try to hack networks.
2016,2017,R2,R1,0.7811,REWRITTEN+RENUMBERED,"The ROBOT (excluding BUMPERS) must have a FRAME PERIMETER, contained within the"
2016,2017,R53,R35,0.7803,REWRITTEN+RENUMBERED,"Each power regulating device may control electrical loads per Table 8-2. Unless otherwise noted,"
2016,2017,G3,S5,0.7788,REWRITTEN+RENUMBERED,"ROBOTS, stay on the FIELD during the MATCH."
2016,2017,R86,R91,0.7786,REWRITTEN+RENUMBERED,"If the stored pressure gauge is kept off-board the ROBOT with the compressor, then only low-"
2016,2017,G14,A2,0.7778,REWRITTEN+RENUMBERED,"During AUTO, let the ROBOT do its thing."
2016,2017,T7,C2,0.7771,REWRITTEN+RENUMBERED,Asking other Teams to throw a MATCH – not cool.
2016,2017,T18,I8,0.7729,REWRITTEN+RENUMBERED,"ROBOTS are off for Inspection, mostly."
2016,2017,T4,C5,0.7652,REWRITTEN+RENUMBERED,Don’t set up wireless networks.
2016,2017,G16,A3,0.7586,REWRITTEN+RENUMBERED,Disconnect or set down controllers.
2016,2017,R49,R57,0.758,REWRITTEN+RENUMBERED,All circuits shall be wired with appropriately sized insulated wire:
2016,2017,T32,T10,0.7544,REWRITTEN+RENUMBERED,Pit Crew members may not be in the ALLIANCE STATION during a MATCH.
2016,2017,T15,I5,0.7543,REWRITTEN+RENUMBERED,"Unless the change is listed below, any change to a ROBOT must get re-inspected."
2016,2017,R57,R62,0.7477,REWRITTEN+RENUMBERED,"One (1) OpenMesh Wireless Bridge (P/N: OM5P-AN or OM5P-AC), that has been configured with"
2016,2017,R77,R82,0.7453,REWRITTEN+RENUMBERED,The only pneumatic system items permitted on ROBOTS include the items listed below.
2016,2017,G32,H3,0.7368,REWRITTEN+RENUMBERED,Leave FIELD scoring elements alone.
2016,2017,R37,R45,0.7339,REWRITTEN+RENUMBERED,"All circuits, with the exceptions of those listed in R50 and R52, must connect to, and have power"
2016,2017,R26,R31,0.7337,REWRITTEN+RENUMBERED,BUMPERS must be supported by the structure/frame of the ROBOT (see Figure 8-7). To be
2016,2017,R85,R90,0.7273,REWRITTEN+RENUMBERED,If the compressor is not included on the ROBOT (under the provisions of R85) the “stored”
2016,2017,T13,C7,0.7143,REWRITTEN+RENUMBERED,Show up to your MATCHES.
2016,2017,G36,H6,0.7143,REWRITTEN+RENUMBERED,"COACHES, no GAME PIECES."
2016,2017,R24,R30,0.7123,REWRITTEN+RENUMBERED,Corner joints between BUMPERS must be filled with pool noodle material. Examples of
2016,2017,R19,R22,0.7114,REWRITTEN+RENUMBERED,ROBOTS are required to use BUMPERS to protect all outside corners of the FRAME
2016,2017,R83,R88,0.7048,REWRITTEN+RENUMBERED,"Only the compressor, relief valve (P/N: 16-004-011 or 16-004-003), pressure switch, pressure"
2016,2017,G45,H15,0.7022,REWRITTEN+RENUMBERED,"Seriously, GEARS stay installed."
2016,2017,R27,R27,0.6794,REWRITTEN,Team numbers must be displayed and positioned on the BUMPERS such that an observer
2016,2017,R94,R99,0.6724,REWRITTEN+RENUMBERED,The OPERATOR CONSOLE must not
2016,2017,G24,G8,0.6617,REWRITTEN+RENUMBERED,Don’t tear others down to lift yourself up.
2016,2017,G19,G16,0.6504,REWRITTEN+RENUMBERED,Keep it together.
2016,2017,G2,S4,0.641,REWRITTEN+RENUMBERED,Wait for the green lights.
2016,2017,T2,S10,0.641,REWRITTEN+RENUMBERED,Wireless operation: on FIELD and Practice Field only.
2016,2017,G1,S3,0.6375,REWRITTEN+RENUMBERED,Dangerous ROBOTS: not allowed.
2016,2017,G21,G13,0.6349,REWRITTEN+RENUMBERED,Don’t mess with a ROBOT in their RETRIEVAL ZONE.
2016,2017,G6,S9,0.625,REWRITTEN+RENUMBERED,Never step/jump over the GUARDRAIL.
2016,2017,G7,G1,0.6157,REWRITTEN+RENUMBERED,Know your ROBOT setup.
2016,2017,G30,H4,0.5946,REWRITTEN+RENUMBERED,By invitation only.
2016,2017,T19,T3,0.5808,REWRITTEN+RENUMBERED,Egregious or repeated violations of any rule or procedure is prohibited.
2016,2017,R90,R95,0.5714,REWRITTEN+RENUMBERED,The outputs from multiple solenoid valves must not be plumbed together.
2016,2017,G15,A1,0.5698,REWRITTEN+RENUMBERED,Behind the lines.
2016,2017,G37,H7,0.5545,REWRITTEN+RENUMBERED,No wandering.
2016,2017,T11,R101,0.5531,REWRITTEN+RENUMBERED,"OPERATOR CONSOLES shall not be made using hazardous materials, be unsafe, cause an"
2016,2017,R7,R8,0.5466,REWRITTEN+RENUMBERED,ROBOTS must allow removal of GAME PIECES from the ROBOT and the ROBOT from FIELD
2016,2017,T3,S11,0.5312,REWRITTEN+RENUMBERED,"If wireless on Practice Field, use FIRST’s radio."
2016,2017,R75,R80,0.507,REWRITTEN+RENUMBERED,All pneumatic items must be COTS pneumatic devices rated by their manufacturers for burst or
2016,2017,G4,S6,0.5057,REWRITTEN+RENUMBERED,"Humans, stay off the FIELD during the MATCH."
2016,2017,,C12,0.4545,NEW,Plug in to/be in your PLAYER STATION.
2016,2017,R54,R36,0.4545,REWRITTEN+RENUMBERED,"Servos must be connected to, and only to, one of the following:"
2016,2017,G28,G7,0.4523,REWRITTEN+RENUMBERED,Opponent touching their ROPE: don’t touch them.
2016,2017,G33,H8,0.4444,REWRITTEN+RENUMBERED,GAME PIECES through LOADING STATIONS only.
2016,2017,,G9,0.4324,NEW,Stay out of other ROBOTS.
2016,2017,G13,A4,0.4314,REWRITTEN+RENUMBERED,Stay out of your opponent’s LAUNCHPAD.
2016,2017,R16,R18,0.4236,REWRITTEN+RENUMBERED,Teams must stay “hands-off” their bagged ROBOT elements during the following time periods:
2016,2017,G42,G22,0.4194,REWRITTEN+RENUMBERED,Keep GAME PIECES in bounds.
2016,2017,G11,G15,0.4139,REWRITTEN+RENUMBERED,Be careful about what you grab on to.
2016,2017,R3,R3,0.4022,REWRITTEN,"Maximum ROBOT size, including BUMPERS and all extensions, must be constrained to one of"
2016,2017,,G5,0.386,NEW,Keep your BUMPERS together.
2016,2017,,S2,0.375,NEW,Closed-toed shoes: required.
2016,2017,,C13,0.3688,NEW,No work outside your pit.
2016,2017,,R15,0.3659,NEW,All ROBOT elements (including items intended for use during the competition in alternative
2016,2017,,H12,0.3617,NEW,You can’t bring/use anything you want.
2016,2017,,R26,0.3466,NEW,"Each ROBOT must be able to display Red or Blue BUMPERS to MATCH their ALLIANCE color,"
2016,2017,,T14,0.3465,NEW,Only Team members wearing proper badges are allowed on the ARENA floor during Subdivision
2016,2017,,C4,0.3339,NEW,Compete with only one (1) ROBOT.
2016,2017,,R63,0.3226,NEW,"The roboRIO Ethernet port must be connected to the Wireless Bridge port labeled “18-24 vPOE,”"
2016,2017,,I9,0.3144,NEW,"No student, no Inspection."
2016,2017,,A5,0.2857,NEW,PILOTS: don’t take the “free” GEAR yet.
2016,2017,,R39,0.28,NEW,Any battery charger used to charge a ROBOT battery may not be used such that it exceeds 6-
2016,2017,,G17,0.2754,NEW,Opponent’s KEY: a no parking zone.
2016,2017,,G4,0.2735,NEW,Don’t overextend yourself
2016,2017,,G3,0.2722,NEW,Know your DRIVE TEAM positions.
2016,2017,,G24,0.2703,NEW,Don’t throw GEARS at all.
2016,2017,,R38,0.2703,NEW,Any battery charger used to charge a ROBOT battery must have the corresponding Anderson SB
2016,2017,,G28,0.2637,NEW,Don’t use air to direct/redirect FUEL.
2016,2017,,H14,0.2581,NEW,You have to use the CRANK
2016,2017,,S1,0.2581,NEW,Safety glasses: required.
2016,2017,,T26,0.2567,NEW,ROBOTS used at the Festival of Champions must remain compliant with all ROBOT rules except
2016,2017,,H9,0.254,NEW,"PILOTS, keep the GEARS."
2016,2017,,G21,0.2535,NEW,GAME PIECES: use as directed.
2016,2017,,G18,0.25,NEW,One ROBOT per ROPE.
2016,2017,,G23,0.2408,NEW,Shoot FUEL from your own LAUNCHPAD.
2016,2017,,G19,0.2381,NEW,Only climb on deployed ROPES.
2016,2017,,G25,0.2381,NEW,"AIRSHIPS run on steam, not FUEL."
2016,2017,,G26,0.2333,NEW,"If you’re going to deliver GEARS, you have to use a LIFT."
2016,2017,,H10,0.2326,NEW,GEARS stay installed.
2016,2017,,C8,0.2279,NEW,Don’t expect to gain by doing others harm.
2016,2017,,S8,0.2192,NEW,Stay out of the chute.
2016,2017,,H13,0.2143,NEW,FUEL overboard? Only out the PORT.
2016,2017,,S12,0.2137,NEW,"Climb facing the ladder, but don’t operate it."
2016,2017,,G10,0.2092,NEW,Don’t collude with your partners to shut down major parts of game play.
2016,2017,,H11,0.2045,NEW,Don’t release ROPES early.
2016,2017,,G20,0.2021,NEW,Let ‘em climb: don’t touch their ROPES.
2016,2017,,G14,0.2018,NEW,Don’t climb on each other.
2016,2017,,T21,0.2,NEW,"If a member of the Finalist ALLIANCE has already qualified for the FIRST Championship, per"
2016,2017,,T4,0.1933,NEW,An ALLIANCE may not call more than one (1) TIMEOUT during the Playoff MATCHES.
2016,2017,,R20,0.1831,NEW,"If the ROBOT is accessed before the event, the unbagging must be noted on the ROBOT Lock-"
2016,2017,,I6,0.1649,NEW,Changes to a ROPE need re-inspection.
2016,2017,,R19,0.1628,NEW,Teams permitted to use the ROBOT Access Period per R18-G may only unlock their ROBOT for
2016,2017,,T17,0.1628,NEW,Deleted.
2016,2017,,T16,0.1613,NEW,"During the Einstein Finals, if the MATCH score of each ALLIANCE is equal, the MATCH is"
2016,2017,,R16,0.1607,NEW,"For convenience, Teams may disassemble their ROBOT and use two (2) bags to “Bag and Tag”"
2016,2017,,C9,0.1538,NEW,"One student, one Head REFEREE."
2016,2017,,R17,0.1522,NEW,"If you are attending another event, such as the FIRST Championship or another Regional or"
2016,2017,,T22,0.1519,NEW,Unused Wild Card slots will not be backfilled or replaced.
2016,2017,,T1,0.1429,NEW,Teams wanting additional Practice MATCHES may not join the Filler Line unless all criteria listed
